Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
Kitchenham,1,GWO-ABE,30,0.2632450461387634,310
Kitchenham,1,GWO-ABE,31,0.26327794790267944,320
Kitchenham,1,GWO-ABE,32,0.2606865465641022,330
Kitchenham,1,GWO-ABE,33,0.2624076306819916,340
Kitchenham,1,GWO-ABE,34,0.26070311665534973,350
Kitchenham,1,GWO-ABE,35,0.26797395944595337,360
Kitchenham,1,GWO-ABE,36,0.2607329785823822,370
Kitchenham,1,GWO-ABE,37,0.26055219769477844,380
Kitchenham,1,GWO-ABE,38,0.2647083103656769,390
Kitchenham,1,GWO-ABE,39,0.2610229253768921,400
Kitchenham,1,GWO-ABE,40,0.26309439539909363,410
Kitchenham,1,GWO-ABE,41,0.262714684009552,420
Kitchenham,1,GWO-ABE,42,0.2603869140148163,430
Kitchenham,1,GWO-ABE,43,0.2607952058315277,440
Kitchenham,1,GWO-ABE,44,0.26070481538772583,450
Kitchenham,1,GWO-ABE,45,0.26063239574432373,460
Kitchenham,1,GWO-ABE,46,0.26530155539512634,470
Kitchenham,1,GWO-ABE,47,0.2611657679080963,480
Kitchenham,1,GWO-ABE,48,0.2650243937969208,490
Kitchenham,1,GWO-ABE,49,0.26143887639045715,500
Kitchenham,1,GWO-ABE,50,0.2645655572414398,510
Kitchenham,1,GWO-ABE,51,0.2621883153915405,520
Kitchenham,1,GWO-ABE,52,0.26086872816085815,530
Kitchenham,1,GWO-ABE,53,0.25956979393959045,540
Kitchenham,1,GWO-ABE,54,0.26178687810897827,550
Kitchenham,1,GWO-ABE,55,0.2631291151046753,560
Kitchenham,1,GWO-ABE,56,0.2602292001247406,570
Kitchenham,1,GWO-ABE,57,0.2622718811035156,580
Kitchenham,1,GWO-ABE,58,0.26114964485168457,590
Kitchenham,1,GWO-ABE,59,0.26423177123069763,600
Kitchenham,1,GWO-ABE,60,0.26072758436203003,610
Kitchenham,1,GWO-ABE,61,0.26162201166152954,620
Kitchenham,1,GWO-ABE,62,0.2593455910682678,630
Kitchenham,1,GWO-ABE,63,0.25963422656059265,640
Kitchenham,1,GWO-ABE,64,0.2641003727912903,650
Kitchenham,1,GWO-ABE,65,0.26331934332847595,660
Kitchenham,1,GWO-ABE,66,0.2610669434070587,670
Kitchenham,1,GWO-ABE,67,0.26429519057273865,680
Kitchenham,1,GWO-ABE,68,0.26143333315849304,690
Kitchenham,1,GWO-ABE,69,0.26243749260902405,700
Kitchenham,1,GWO-ABE,70,0.25932446122169495,710
Kitchenham,1,GWO-ABE,71,0.26117536425590515,720
Kitchenham,1,GWO-ABE,72,0.25996482372283936,730
Kitchenham,1,GWO-ABE,73,0.2599802315235138,740
Kitchenham,1,GWO-ABE,74,0.2581717371940613,750
Kitchenham,1,GWO-ABE,75,0.25881531834602356,760
Kitchenham,1,GWO-ABE,76,0.26027587056159973,770
Kitchenham,1,GWO-ABE,77,0.2610217332839966,780
Kitchenham,1,GWO-ABE,78,0.2595407962799072,790
Kitchenham,1,GWO-ABE,79,0.2599957585334778,800
Kitchenham,1,GWO-ABE,80,0.2592874765396118,810
Kitchenham,1,GWO-ABE,81,0.2593007981777191,820
Kitchenham,1,GWO-ABE,82,0.25904491543769836,830
Kitchenham,1,GWO-ABE,83,0.2593003511428833,840
Kitchenham,1,GWO-ABE,84,0.2602793872356415,850
Kitchenham,1,GWO-ABE,85,0.25995272397994995,860
Kitchenham,1,GWO-ABE,86,0.2593025863170624,870
Kitchenham,1,GWO-ABE,87,0.25905662775039673,880
Kitchenham,1,GWO-ABE,88,0.2606198787689209,890
Kitchenham,1,GWO-ABE,89,0.2590527832508087,900
Kitchenham,1,GWO-ABE,90,0.25963374972343445,910
Kitchenham,1,GWO-ABE,91,0.2604922652244568,920
Kitchenham,1,GWO-ABE,92,0.25958356261253357,930
Kitchenham,1,GWO-ABE,93,0.2590150833129883,940
Kitchenham,1,GWO-ABE,94,0.2595803141593933,950
Kitchenham,1,GWO-ABE,95,0.25957638025283813,960
