Dataset,Fold,Feature,Pearson_r,Abs_Pearson_r,Selected
Maxwell,7,T05,0.008123691923424483,0.008123691923424483,False
Maxwell,7,T06,0.006982806420065386,0.006982806420065386,False
Maxwell,7,T07,0.4357099509889248,0.4357099509889248,True
Maxwell,7,T08,0.22129167689169707,0.22129167689169707,False
Maxwell,7,T09,0.23301598974303286,0.23301598974303286,False
Maxwell,7,T10,0.25188342820347587,0.25188342820347587,True
Maxwell,7,T11,0.42376357897550343,0.42376357897550343,True
Maxwell,7,T12,0.13860845277490033,0.13860845277490033,False
Maxwell,7,T13,0.17120865718597855,0.17120865718597855,False
Maxwell,7,T14,-0.2586953606542607,0.2586953606542607,True
Maxwell,7,T15,0.26441111759579133,0.26441111759579133,True
Maxwell,7,Duration,0.644789841093522,0.644789841093522,True
Maxwell,7,Size,0.8462737775414605,0.8462737775414605,True
Maxwell,7,Time,-0.20475526389258797,0.20475526389258797,False
Maxwell,8,Syear,-0.2107911887741696,0.2107911887741696,False
Maxwell,8,App,0.027135480781604958,0.027135480781604958,False
Maxwell,8,Har,-0.06802256080968472,0.06802256080968472,False
Maxwell,8,Dba,-0.013508270393943705,0.013508270393943705,False
Maxwell,8,Ifc,0.0768907496649994,0.0768907496649994,False
Maxwell,8,Source,0.029026227980019092,0.029026227980019092,False
Maxwell,8,Telonuse,0.06834990425521505,0.06834990425521505,False
Maxwell,8,Nlan,0.2987046603850389,0.2987046603850389,True
Maxwell,8,T01,0.22346461817367957,0.22346461817367957,False
Maxwell,8,T02,-0.1029371649418199,0.1029371649418199,False
Maxwell,8,T03,0.13571109362923214,0.13571109362923214,False
Maxwell,8,T04,0.01565053593165349,0.01565053593165349,False
Maxwell,8,T05,0.03592188055596796,0.03592188055596796,False
Maxwell,8,T06,0.03944905586029727,0.03944905586029727,False
Maxwell,8,T07,0.445425813255497,0.445425813255497,True
Maxwell,8,T08,0.23001466736777346,0.23001466736777346,False
Maxwell,8,T09,0.22073055878083586,0.22073055878083586,False
Maxwell,8,T10,0.2874601004512144,0.2874601004512144,True
Maxwell,8,T11,0.4020935676524576,0.4020935676524576,True
