Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
China,1,PSO-ABE,70,1.1324104070663452,710
China,1,PSO-ABE,71,1.1324104070663452,720
China,1,PSO-ABE,72,1.1324104070663452,730
China,1,PSO-ABE,73,1.1324104070663452,740
China,1,PSO-ABE,74,1.1322789192199707,750
China,1,PSO-ABE,75,1.1322789192199707,760
China,1,PSO-ABE,76,1.1322789192199707,770
China,1,PSO-ABE,77,1.1322789192199707,780
China,1,PSO-ABE,78,1.1322789192199707,790
China,1,PSO-ABE,79,1.1322789192199707,800
China,1,PSO-ABE,80,1.1318068504333496,810
China,1,PSO-ABE,81,1.1318068504333496,820
China,1,PSO-ABE,82,1.1318068504333496,830
China,1,PSO-ABE,83,1.1318068504333496,840
China,1,PSO-ABE,84,1.1318068504333496,850
China,1,PSO-ABE,85,1.1318068504333496,860
China,1,PSO-ABE,86,1.1318068504333496,870
China,1,PSO-ABE,87,1.1318068504333496,880
China,1,PSO-ABE,88,1.1318068504333496,890
China,1,PSO-ABE,89,1.1311774253845215,900
China,1,PSO-ABE,90,1.1311774253845215,910
China,1,PSO-ABE,91,1.1311774253845215,920
China,1,PSO-ABE,92,1.1311774253845215,930
China,1,PSO-ABE,93,1.1311774253845215,940
China,1,PSO-ABE,94,1.1311774253845215,950
China,1,PSO-ABE,95,1.1311774253845215,960
China,1,PSO-ABE,96,1.1311774253845215,970
China,1,PSO-ABE,97,1.1311774253845215,980
China,1,PSO-ABE,98,1.1311750411987305,990
China,1,PSO-ABE,99,1.1311750411987305,1000
China,1,DE-ABE,0,1.28250253200531,10
China,1,DE-ABE,1,1.2220889329910278,20
China,1,DE-ABE,2,1.2220889329910278,30
China,1,DE-ABE,3,1.2220889329910278,40
China,1,DE-ABE,4,1.2130272388458252,50
China,1,DE-ABE,5,1.1717184782028198,60
China,1,DE-ABE,6,1.1717184782028198,70
China,1,DE-ABE,7,1.1717184782028198,80
China,1,DE-ABE,8,1.161495327949524,90
China,1,DE-ABE,9,1.161495327949524,100
China,1,DE-ABE,10,1.161495327949524,110
China,1,DE-ABE,11,1.161495327949524,120
China,1,DE-ABE,12,1.161495327949524,130
China,1,DE-ABE,13,1.1493234634399414,140
China,1,DE-ABE,14,1.1493234634399414,150
China,1,DE-ABE,15,1.1493234634399414,160
China,1,DE-ABE,16,1.1493234634399414,170
China,1,DE-ABE,17,1.1493234634399414,180
China,1,DE-ABE,18,1.1493234634399414,190
China,1,DE-ABE,19,1.1493234634399414,200
China,1,DE-ABE,20,1.1493234634399414,210
China,1,DE-ABE,21,1.1493234634399414,220
China,1,DE-ABE,22,1.1493234634399414,230
China,1,DE-ABE,23,1.1493234634399414,240
China,1,DE-ABE,24,1.1493234634399414,250
China,1,DE-ABE,25,1.1493234634399414,260
China,1,DE-ABE,26,1.1493234634399414,270
China,1,DE-ABE,27,1.1493234634399414,280
China,1,DE-ABE,28,1.1493234634399414,290
China,1,DE-ABE,29,1.1493234634399414,300
China,1,DE-ABE,30,1.1493234634399414,310
China,1,DE-ABE,31,1.1493234634399414,320
China,1,DE-ABE,32,1.1493234634399414,330
China,1,DE-ABE,33,1.1493234634399414,340
China,1,DE-ABE,34,1.1493234634399414,350
China,1,DE-ABE,35,1.1422089338302612,360
China,1,DE-ABE,36,1.1422089338302612,370
China,1,DE-ABE,37,1.1422089338302612,380
China,1,DE-ABE,38,1.1422089338302612,390
China,1,DE-ABE,39,1.1422089338302612,400
China,1,DE-ABE,40,1.1422089338302612,410
China,1,DE-ABE,41,1.1422089338302612,420
China,1,DE-ABE,42,1.1422089338302612,430
China,1,DE-ABE,43,1.1422089338302612,440
China,1,DE-ABE,44,1.1422089338302612,450
China,1,DE-ABE,45,1.1422089338302612,460
China,1,DE-ABE,46,1.1422089338302612,470
China,1,DE-ABE,47,1.1379139423370361,480
China,1,DE-ABE,48,1.1379139423370361,490
China,1,DE-ABE,49,1.1379139423370361,500
China,1,DE-ABE,50,1.1379139423370361,510
China,1,DE-ABE,51,1.1379139423370361,520
China,1,DE-ABE,52,1.1329691410064697,530
China,1,DE-ABE,53,1.1329691410064697,540
China,1,DE-ABE,54,1.1329691410064697,550
China,1,DE-ABE,55,1.1329691410064697,560
China,1,DE-ABE,56,1.1329691410064697,570
China,1,DE-ABE,57,1.1329691410064697,580
China,1,DE-ABE,58,1.1329691410064697,590
China,1,DE-ABE,59,1.1329691410064697,600
China,1,DE-ABE,60,1.1329691410064697,610
China,1,DE-ABE,61,1.1329691410064697,620
China,1,DE-ABE,62,1.1329691410064697,630
China,1,DE-ABE,63,1.1329691410064697,640
