Dataset,Fold,Method,Iteration,Best_Training_MMRE,Fitness_Evaluations
COCOMO81,1,DE-ABE,64,1.6612905263900757,650
COCOMO81,1,DE-ABE,65,1.6612894535064697,660
COCOMO81,1,DE-ABE,66,1.6612894535064697,670
COCOMO81,1,DE-ABE,67,1.6612889766693115,680
COCOMO81,1,DE-ABE,68,1.6612889766693115,690
COCOMO81,1,DE-ABE,69,1.6612887382507324,700
COCOMO81,1,DE-ABE,70,1.6612887382507324,710
COCOMO81,1,DE-ABE,71,1.6612886190414429,720
COCOMO81,1,DE-ABE,72,1.6612886190414429,730
COCOMO81,1,DE-ABE,73,1.6612883806228638,740
COCOMO81,1,DE-ABE,74,1.6612881422042847,750
COCOMO81,1,DE-ABE,75,1.661287784576416,760
COCOMO81,1,DE-ABE,76,1.661287784576416,770
COCOMO81,1,DE-ABE,77,1.661287546157837,780
COCOMO81,1,DE-ABE,78,1.661287546157837,790
COCOMO81,1,DE-ABE,79,1.6612874269485474,800
COCOMO81,1,DE-ABE,80,1.6612874269485474,810
COCOMO81,1,DE-ABE,81,1.6612874269485474,820
COCOMO81,1,DE-ABE,82,1.6612874269485474,830
COCOMO81,1,DE-ABE,83,1.6612874269485474,840
COCOMO81,1,DE-ABE,84,1.6612874269485474,850
COCOMO81,1,DE-ABE,85,1.6612874269485474,860
COCOMO81,1,DE-ABE,86,1.6612874269485474,870
COCOMO81,1,DE-ABE,87,1.6612874269485474,880
COCOMO81,1,DE-ABE,88,1.6612874269485474,890
COCOMO81,1,DE-ABE,89,1.6612874269485474,900
COCOMO81,1,DE-ABE,90,1.6612873077392578,910
COCOMO81,1,DE-ABE,91,1.6612873077392578,920
COCOMO81,1,DE-ABE,92,1.6612873077392578,930
COCOMO81,1,DE-ABE,93,1.6612873077392578,940
COCOMO81,1,DE-ABE,94,1.6612873077392578,950
COCOMO81,1,DE-ABE,95,1.6612873077392578,960
COCOMO81,1,DE-ABE,96,1.6612873077392578,970
COCOMO81,1,DE-ABE,97,1.6612873077392578,980
COCOMO81,1,DE-ABE,98,1.6612873077392578,990
COCOMO81,1,DE-ABE,99,1.6612873077392578,1000
COCOMO81,1,GWO-ABE,0,1.7671527862548828,10
COCOMO81,1,GWO-ABE,1,1.5889902114868164,20
COCOMO81,1,GWO-ABE,2,1.529744267463684,30
COCOMO81,1,GWO-ABE,3,1.5303219556808472,40
COCOMO81,1,GWO-ABE,4,1.5255292654037476,50
COCOMO81,1,GWO-ABE,5,1.5337306261062622,60
COCOMO81,1,GWO-ABE,6,1.5352060794830322,70
COCOMO81,1,GWO-ABE,7,1.5242853164672852,80
COCOMO81,1,GWO-ABE,8,1.535431981086731,90
COCOMO81,1,GWO-ABE,9,1.5205782651901245,100
COCOMO81,1,GWO-ABE,10,1.5145753622055054,110
COCOMO81,1,GWO-ABE,11,1.5222582817077637,120
COCOMO81,1,GWO-ABE,12,1.5118643045425415,130
COCOMO81,1,GWO-ABE,13,1.5202454328536987,140
COCOMO81,1,GWO-ABE,14,1.5360097885131836,150
COCOMO81,1,GWO-ABE,15,1.5241950750350952,160
COCOMO81,1,GWO-ABE,16,1.5271421670913696,170
COCOMO81,1,GWO-ABE,17,1.5073844194412231,180
COCOMO81,1,GWO-ABE,18,1.5046831369400024,190
COCOMO81,1,GWO-ABE,19,1.513907551765442,200
COCOMO81,1,GWO-ABE,20,1.5037559270858765,210
COCOMO81,1,GWO-ABE,21,1.5043967962265015,220
COCOMO81,1,GWO-ABE,22,1.5224928855895996,230
COCOMO81,1,GWO-ABE,23,1.5085781812667847,240
COCOMO81,1,GWO-ABE,24,1.5154300928115845,250
COCOMO81,1,GWO-ABE,25,1.5045156478881836,260
COCOMO81,1,GWO-ABE,26,1.5006405115127563,270
COCOMO81,1,GWO-ABE,27,1.505387306213379,280
COCOMO81,1,GWO-ABE,28,1.494970440864563,290
COCOMO81,1,GWO-ABE,29,1.4911504983901978,300
COCOMO81,1,GWO-ABE,30,1.5053904056549072,310
COCOMO81,1,GWO-ABE,31,1.4739702939987183,320
